method,space,clone,w2_raw_mean,w2_raw_std,w2_scaled_mean,n_runs,clone_size_src,clone_size_tgt,clone_size_d6,dominant_fate,multipotency,pseudotime_spread,clone_size_d4,initial_var_dm,initial_var_pc
PRESCIENT,dm10,Clone_3840,0.006751187199546933,0.00018806623973162154,3.198889511369004,3,35,46,46,Neutrophil,2,0.1449663979882648,35,2.0556227889900978,6.576694866473939
PRESCIENT,dm10,Clone_3887,0.008894536903652633,0.00020466355100605166,3.919435145881643,3,19,28,28,Monocyte,2,0.04869020778965274,19,3.476511776859283,13.785224414532609
PRESCIENT,dm10,Clone_398,0.018274871826639765,0.0009460758937182472,7.605038969290896,3,2,25,25,Meg,2,0.15351807517177313,2,4.455718918993581,12.844691127701376
PRESCIENT,dm10,Clone_401,0.007409220155170367,0.0010614925789908338,3.266761143277021,3,2,21,21,undiff,0,0.009449906913408267,2,0.2927615511143181,6.016866547846647
PRESCIENT,dm10,Clone_405,0.007292271403370801,0.00030649940840544364,3.3362272957399797,3,18,24,24,Monocyte,2,0.05375761713677556,18,4.660732777437484,15.991837219935185
PRESCIENT,dm10,Clone_4205,0.0050020282300461665,0.0006815303464072678,2.0556510382257596,3,5,16,16,Baso,1,0.03581221833879433,5,5.6779224662861845,30.622954423981827
PRESCIENT,dm10,Clone_4226,0.008874160302169866,0.00039448464326710187,3.8815558909099885,3,11,42,42,Monocyte,1,0.012150251433044212,11,0.20838978733154445,6.251213172478858
PRESCIENT,dm10,Clone_4276,0.009211927365516001,0.0005163145163166717,4.002076024068206,3,2,23,23,Baso,2,0.1934655599160797,2,0.012509268371559253,3.7765158688102494
PRESCIENT,dm10,Clone_4316,0.016792970902018468,0.0010217728776658402,7.274112165398971,3,11,9,9,Monocyte,2,0.04837580077314802,11,29.02447788355479,22.038395207847277
PRESCIENT,dm10,Clone_4456,0.005306489721873767,0.00019834990962633764,2.5195847296179394,3,4,16,16,Monocyte,1,0.036943296178177924,4,0.13814141869561275,7.263852993390859
PRESCIENT,dm10,Clone_4483,0.007794862544926833,0.0008074299864241799,3.4976356824377888,3,4,20,20,Neutrophil,2,0.1602617435581773,4,0.03898512500450519,4.865352645256264
PRESCIENT,dm10,Clone_449,0.005032614284445933,0.0006908477199061338,2.181915890235569,3,3,27,27,Monocyte,1,0.06868739538943391,3,0.27409014173352764,5.2429907844997965
PRESCIENT,dm10,Clone_4571,0.0071954539077724,0.0005042323575673977,3.115667250486482,3,4,27,27,Baso,2,0.1357723332643678,4,0.25609418945890317,7.061109485182975
PRESCIENT,dm10,Clone_4604,0.0074218925535677336,0.0006184490414594126,3.8094695735889226,3,4,25,25,Monocyte,2,0.05356076429417436,4,0.044939384982890546,3.0536306497695627
PRESCIENT,dm10,Clone_4665,0.007263762681367267,0.0013092601962026943,3.2449192885912095,3,3,19,19,Neutrophil,3,0.14966562616430215,3,0.17695997318332657,9.240128549697486
PRESCIENT,dm10,Clone_4683,0.006548466940500666,0.0004139471799303562,2.6400652230839348,3,1,36,36,Erythroid,3,0.08348765003611086,1,,
PRESCIENT,dm10,Clone_4774,0.007347088989036466,0.0002723477689889979,3.001147726844597,3,12,10,10,Neutrophil,2,0.05335751573019172,12,3.799525885687359,11.968227690319242
PRESCIENT,dm10,Clone_478,0.0078143317880394,0.0005494551176242108,3.5901000370984324,3,2,20,20,undiff,0,0.005217821387869499,2,0.030646718481618086,7.412988228499486
PRESCIENT,dm10,Clone_4948,0.0027138957384812666,9.603061515328724e-05,1.185661643143692,3,27,17,17,Monocyte,2,0.14859350629385978,27,3.57026365785626,15.907369625636797
PRESCIENT,dm10,Clone_4968,0.0100162681189437,0.0003007267377936747,5.073839487693918,3,8,30,30,Monocyte,2,0.10429341441030007,8,0.5435719615590234,4.13910423885042
PRESCIENT,dm10,Clone_4996,0.013748804673398432,0.00025319489498437794,5.518710662013045,3,14,10,10,Neutrophil,1,0.07107146688614559,14,7.954690681829848,12.909653109980116
PRESCIENT,dm10,Clone_5034,0.0080845655264506,0.0003034146822795252,3.366204702134702,3,4,21,21,Baso,1,0.159610443251006,4,0.12845476877794174,6.51458597028454
PRESCIENT,dm10,Clone_5046,0.007509305290818734,0.0010579909575138796,3.50242562970085,3,2,25,25,Monocyte,2,0.036544332378646176,2,0.045417112350472855,3.935035469412358
PRESCIENT,dm10,Clone_5198,0.0022027854355464,0.00013532051545261725,0.8863528405278625,3,5,15,15,Baso,2,0.07567549446073076,5,0.8724133041043036,8.464522614417485
PRESCIENT,dm10,Clone_5252,0.008690852638989133,0.0003225271290835685,3.8421717918423983,3,9,21,21,undiff,0,0.014748342389116705,9,0.31226500236551347,7.85288886189962
PRESCIENT,dm10,Clone_5287,0.0072315650934577,0.0009618843535377725,3.7791534385016647,3,3,19,19,Monocyte,1,0.04374899620840231,3,0.0590240697163808,2.86214589353189
PRESCIENT,dm10,Clone_5404,0.008798405810206833,0.0001558166100979322,3.8538950211853162,3,23,33,33,Monocyte,2,0.05720455621213418,23,3.2381705817300763,14.366611171892627
PRESCIENT,dm10,Clone_5480,0.0159348004254573,0.000190451769358223,6.113960259007022,3,10,16,16,Monocyte,3,0.12649564163123084,10,7.337588514932368,18.383384883823638
PRESCIENT,dm10,Clone_5483,0.006892048791526,0.00028643079557028625,3.0156576690844736,3,7,31,31,Baso,2,0.09449253928666737,7,0.04005269263211243,3.614142967506261
PRESCIENT,dm10,Clone_5487,0.0044849759405566,0.001582995622162567,1.8344447292420398,3,11,10,10,Mast,1,0.04127145001699628,11,0.7283743790979443,9.897448906559015
PRESCIENT,dm10,Clone_5518,0.006536507524056966,0.0002544207834717704,2.9596943982145265,3,4,17,17,undiff,0,0.014316176176095553,4,0.011291597163589453,2.3765065038163797
PRESCIENT,dm10,Clone_5523,0.007743372135517733,0.000903137686448157,3.4621183335406034,3,2,19,19,undiff,0,0.0050717912745230735,2,0.0014205264430334596,9.100217444356625
PRESCIENT,dm10,Clone_5526,0.007401485174584034,0.0008521362108460964,3.7557713243790674,3,3,17,17,Monocyte,1,0.031230358387934264,3,0.03602799911927636,5.257854544433243
PRESCIENT,dm10,Clone_569,0.007226303180017134,0.0010465269328144293,3.623383247884028,3,3,19,19,Monocyte,1,0.05450518504582877,3,0.07908025592995396,5.453396173682699
PRESCIENT,dm10,Clone_5717,0.014289687734740134,0.0004376619362745552,5.860257517624162,3,3,37,37,Mast,2,0.11087369308289872,3,0.8247957661025747,5.866889794030414
PRESCIENT,dm10,Clone_5748,0.007478912027647801,0.00016043863508277668,3.358842282530901,3,5,26,26,undiff,0,0.032069898139824284,5,0.034482824066289844,7.943323453209238
PRESCIENT,dm10,Clone_5791,0.0070565092056021,0.0008510403302388533,2.973663889243731,3,21,21,21,Baso,3,0.1665301798686713,21,4.142258093309941,17.87387451481119
PRESCIENT,dm10,Clone_5793,0.015162817519498667,0.0008833910598077814,6.187002956964778,3,8,12,12,Meg,1,0.05049900483188226,8,1.3444364651155936,5.807091296949124
PRESCIENT,dm10,Clone_5842,0.020089894169607134,0.0011746664377163475,8.379404249604312,3,11,31,31,Meg,1,0.21745360025943325,11,0.8956015221870341,8.828171208356217
PRESCIENT,dm10,Clone_685,0.0067491117824619,0.00019151359287794502,2.9108950337490924,3,21,18,18,Monocyte,2,0.0948658829099985,21,2.2438547105633093,9.754974854131712
PRESCIENT,dm10,Clone_722,0.0075132112961257,0.0007632065806946976,3.288264127101865,3,2,18,18,undiff,0,0.03728958569635448,2,0.014897505819378041,5.770397204110029
PRESCIENT,dm10,Clone_766,0.009043007564668934,0.00013195715075193859,4.888747451465703,3,38,37,37,Neutrophil,2,0.1210815502835224,38,3.508582348949434,9.398724839588569
PRESCIENT,dm10,Clone_777,0.0113147828631686,0.003900448039512542,4.527428023036967,3,1,22,22,Erythroid,2,0.17489720952718177,1,,
PRESCIENT,dm10,Clone_862,0.007182823742116001,0.0008501918869619076,3.2166426183022487,3,3,21,21,undiff,0,0.030167572564979702,3,0.026815525245022287,6.807423705182
PRESCIENT,dm10,Clone_961,0.008091040121233833,0.0006134094538600439,4.140201298675478,3,1,23,23,Monocyte,1,0.052456917900614165,1,,
PRESCIENT,dm10,Clone_965,0.0027197489766583333,0.00011060830189465529,1.006728960286049,3,9,11,11,Neutrophil,1,0.04335901937142737,9,0.32812961290615106,4.715085674223594
PRESCIENT,dm10,Clone_971,0.0127371510270788,0.00025980359793344865,4.839458101817672,3,3,29,29,Monocyte,2,0.06889340954070368,3,0.15478277288639583,18.18883813482805
PRESCIENT,pc30,Clone_1099,12.120432323159674,1.1731517871253883,4.714281371340589,3,9,47,47,Neutrophil,1,0.053959359129898465,9,0.29777317698898875,3.337828069267898
PRESCIENT,pc30,Clone_123,13.880480278330083,0.5084953198513507,4.703549481221082,3,5,20,20,Monocyte,2,0.15722704683732244,5,0.037467114762215085,6.415137112580283
PRESCIENT,pc30,Clone_1258,14.955128946378936,0.9724914804139057,5.081905053449758,3,3,22,22,Mast,2,0.09900429193938569,3,20.624729215903553,26.133309849855884
PRESCIENT,pc30,Clone_1301,12.223257660242,2.1982432577622695,3.582898846300156,3,4,30,30,Monocyte,1,0.03793767532434031,4,0.06186000294475383,6.19803119852318
PRESCIENT,pc30,Clone_1305,19.235287242104317,5.078241211848664,8.45253527921115,3,5,28,28,Meg,1,0.0179797039386251,5,0.5550304759957555,26.428597456370337
PRESCIENT,pc30,Clone_1370,12.82156529546856,1.3430711826825505,6.184942502143245,3,12,19,19,Baso,1,0.03926130705362045,12,0.3240291367958321,8.369059259531936
PRESCIENT,pc30,Clone_1404,14.619329307944325,0.6814282291970558,4.173299147902157,3,3,27,27,Monocyte,1,0.04995117992427936,3,0.00964406749029162,8.884967276354372
PRESCIENT,pc30,Clone_1440,8.814347662975822,1.6739241904593356,3.00765219275972,3,16,18,18,undiff,0,0.07226473897493672,16,0.22763692122432397,7.619776527099585
PRESCIENT,pc30,Clone_1479,11.232980412560243,0.3078197482920394,4.172523114517053,3,7,17,17,Mast,2,0.1370584143059133,7,0.5230322542383166,7.563059149692875
PRESCIENT,pc30,Clone_1562,14.09984041564262,0.523480962330954,4.431198973210109,3,2,23,23,Monocyte,1,0.041945954015674455,2,0.01161538143916909,3.522021547191701
PRESCIENT,pc30,Clone_17,17.502515531682338,1.2434472621902446,6.053406542890484,3,4,22,22,Mast,1,0.06494028098519304,4,0.6844030529191332,19.73125013077922
PRESCIENT,pc30,Clone_1967,9.680507012603469,1.8501603855333735,3.0897621738559073,3,3,26,26,Monocyte,1,0.03640561259918894,3,0.020713241978456087,2.9477736277230657
PRESCIENT,pc30,Clone_1972,19.802559306949664,0.43276489759664627,6.451649317988282,3,7,13,13,Baso,2,0.13725123613922102,7,2.675025161902477,10.49052026525043
PRESCIENT,pc30,Clone_1998,17.95463202321747,0.31115212291569716,7.055321709276609,3,10,23,23,Monocyte,2,0.1423182842137415,10,6.949860529104069,30.72852575861241
PRESCIENT,pc30,Clone_2039,12.379425330143382,0.9668324837903213,4.088450461141316,3,19,29,29,Monocyte,2,0.12277062374618217,19,2.7557158962022528,11.681538709433966
PRESCIENT,pc30,Clone_2094,14.025781060459671,0.6151513238645958,5.730412888350677,3,7,23,23,Baso,2,0.05430278738110706,7,3.8538178110131516,17.04827261695845
PRESCIENT,pc30,Clone_2109,14.286431938970274,0.32886597719962873,6.050627740353966,3,3,18,18,Baso,1,0.07032339916594173,3,2.974747834495287,13.592385899152859
PRESCIENT,pc30,Clone_2111,9.731045337942037,0.7266766441872796,3.434422845826455,3,18,20,20,Neutrophil,2,0.08078452418450575,18,1.6119604989013196,7.8044678698900904
PRESCIENT,pc30,Clone_2272,10.516177488429259,1.0641582543480474,3.4037181659077227,3,5,23,23,Baso,2,0.12222408058193349,5,0.2346137980849938,4.667298953752019
PRESCIENT,pc30,Clone_2281,13.765023877318447,0.28375484080728125,4.2646236495427905,3,2,20,20,Monocyte,1,0.06649945459192291,2,0.026005285019009235,1.8566046229902842
PRESCIENT,pc30,Clone_2387,10.603508899289144,1.0859223209592748,3.852039815040625,3,2,32,32,Monocyte,1,0.045202805437437966,2,0.12215015208036642,6.436911044268188
PRESCIENT,pc30,Clone_2407,10.600976108285344,2.788235375938309,3.4866304787491047,3,2,27,27,Monocyte,2,0.030209314460111863,2,0.0363670033133063,2.9163751445345993
PRESCIENT,pc30,Clone_2445,11.911593841470115,1.7533065749444283,3.836174678166595,3,4,18,18,undiff,0,0.03277816679819855,4,0.24408911927943375,7.960521955494343
PRESCIENT,pc30,Clone_2490,20.411527659193577,1.157070984189547,5.858941674534182,3,1,24,24,Baso,1,0.0714375538299548,1,,
PRESCIENT,pc30,Clone_2585,9.481748390033678,1.9440796784290397,3.587771860993904,3,5,26,26,Baso,1,0.06257724589752804,5,0.4887596739832424,9.400750433049533
PRESCIENT,pc30,Clone_2712,12.411503975331632,0.6125393222182813,4.779203139107861,3,3,20,20,Monocyte,1,0.05421281879936427,3,0.08668884255758623,4.541710583071635
PRESCIENT,pc30,Clone_2735,17.735497294693044,0.7020143213849289,5.753004236649587,3,20,10,10,Monocyte,2,0.16732301294620547,20,4.610536081132733,13.558797550667286
PRESCIENT,pc30,Clone_2768,11.158394375079887,0.2560541667934953,4.440652618654403,3,3,33,33,Baso,3,0.05223903918151864,3,0.28138516443175327,10.327101976518657
PRESCIENT,pc30,Clone_3083,13.162027200654057,1.5792403395136674,4.054533888948909,3,3,28,28,Monocyte,1,0.021268575073960266,3,0.029011129114977947,4.9845196559107965
PRESCIENT,pc30,Clone_3250,22.84956487464667,0.42460861520512116,8.244796357431598,3,5,84,84,Meg,3,0.21489887254115192,5,0.7386909921268279,13.510531343329792
PRESCIENT,pc30,Clone_3269,23.975673308960125,0.4719319900791894,8.491140043161378,3,3,48,48,Mast,2,0.06774750030996113,3,0.2311131219726578,5.349833431922124
PRESCIENT,pc30,Clone_3330,9.054753888340645,0.6138181448135752,3.5725469971831103,3,18,22,22,Neutrophil,2,0.08219859655244563,18,1.141745852155684,5.62091920165215
PRESCIENT,pc30,Clone_3336,8.576680634102054,0.7560293785621691,2.9870670279853613,3,11,14,14,Neutrophil,1,0.02905610200385194,11,0.37168596294169925,4.9470671507570785
PRESCIENT,pc30,Clone_3349,9.608151576421065,0.8139377912235134,3.622049652387652,3,2,33,33,Monocyte,3,0.08510469065270893,2,0.007409246483237295,2.9855483489218093
PRESCIENT,pc30,Clone_3391,14.486830889874524,5.077700809822021,5.734911914866015,3,2,20,20,Baso,1,0.049304815246206155,2,0.0031898759376497443,10.516659247656612
PRESCIENT,pc30,Clone_3429,38.38644508010658,0.6976483383993148,12.876884840168982,3,20,1,1,Monocyte,1,0.0,20,1.2106735172871403,6.561291108224228
PRESCIENT,pc30,Clone_3438,11.34444794834168,0.9695436342409384,3.5663590057247414,3,31,60,60,Monocyte,2,0.05403636556885514,31,1.8515856965966984,9.24900737000312
PRESCIENT,pc30,Clone_3522,10.584940860747768,0.4973453337376193,3.7440293964569555,3,6,41,41,Neutrophil,2,0.13405377074455824,6,0.7101373222154671,3.497397656656704
PRESCIENT,pc30,Clone_358,10.54732031254767,1.1541670186942008,3.2477623362174555,3,9,18,18,undiff,0,0.021143447576289647,9,0.12479959213126325,3.8640199482448963
PRESCIENT,pc30,Clone_3585,12.318152090271182,0.5504489434697829,4.67128818691449,3,6,70,70,Baso,3,0.06845826625704189,6,2.5918908186280167,7.57290917923037
PRESCIENT,pc30,Clone_3619,15.287096027119484,1.1549967338551033,4.477849480924811,3,2,24,24,Monocyte,1,0.03402846784521976,2,0.018038181964413612,6.091645300053623
PRESCIENT,pc30,Clone_3682,13.710496956317192,0.8388345429965655,6.0769064965897925,3,9,55,55,Baso,3,0.06771963051087009,9,0.32762931265207107,5.171878406383085
PRESCIENT,pc30,Clone_3718,15.167307366336887,4.165363284347853,4.254558033697605,3,4,29,29,undiff,0,0.021676354425988455,4,0.022966480440644012,5.791671691579242
PRESCIENT,pc30,Clone_3736,13.655261899506689,1.5462927171365088,4.523502093758638,3,9,13,13,Monocyte,1,0.023466874751066718,9,1.7376384028382348,14.794947589668128
PRESCIENT,pc30,Clone_374,10.85619059609366,0.5031522685285214,3.6280066095061763,3,10,15,15,Neutrophil,1,0.06616983226232935,10,4.132377803817445,9.39538486096213
PRESCIENT,pc30,Clone_3840,12.942322904110318,0.6808518632377971,4.193328163105963,3,35,46,46,Neutrophil,2,0.1449663979882648,35,2.0556227889900978,6.576694866473939
PRESCIENT,pc30,Clone_3887,11.010516701698654,1.0855980419926263,3.67195072766974,3,19,28,28,Monocyte,2,0.04869020778965274,19,3.476511776859283,13.785224414532609
PRESCIENT,pc30,Clone_398,19.9105098112484,0.7548668929112574,6.761287930063429,3,2,25,25,Meg,2,0.15351807517177313,2,4.455718918993581,12.844691127701376
PRESCIENT,pc30,Clone_401,14.94014046525111,1.0894524808998391,3.925914935788762,3,2,21,21,undiff,0,0.009449906913408267,2,0.2927615511143181,6.016866547846647
PRESCIENT,pc30,Clone_405,12.46520822549875,1.0930044111501889,4.638074228581337,3,18,24,24,Monocyte,2,0.05375761713677556,18,4.660732777437484,15.991837219935185
PRESCIENT,pc30,Clone_4205,13.789450904315734,0.5744133058734844,6.101093095686632,3,5,16,16,Baso,1,0.03581221833879433,5,5.6779224662861845,30.622954423981827
PRESCIENT,pc30,Clone_4226,8.373944822080732,0.48979504440877,2.8118054272382804,3,11,42,42,Monocyte,1,0.012150251433044212,11,0.20838978733154445,6.251213172478858
PRESCIENT,pc30,Clone_4276,13.132750412765796,0.3492181100809292,4.108918490543425,3,2,23,23,Baso,2,0.1934655599160797,2,0.012509268371559253,3.7765158688102494
PRESCIENT,pc30,Clone_4316,15.215516151842998,0.5509574386569871,7.095048304439409,3,11,9,9,Monocyte,2,0.04837580077314802,11,29.02447788355479,22.038395207847277
PRESCIENT,pc30,Clone_4456,11.453313800403727,0.5587285996060487,4.53776374855295,3,4,16,16,Monocyte,1,0.036943296178177924,4,0.13814141869561275,7.263852993390859
PRESCIENT,pc30,Clone_4483,11.357131998924752,1.3406756206036512,3.976334018622291,3,4,20,20,Neutrophil,2,0.1602617435581773,4,0.03898512500450519,4.865352645256264
PRESCIENT,pc30,Clone_449,14.90057364973756,0.8160992463906208,6.315377497712597,3,3,27,27,Monocyte,1,0.06868739538943391,3,0.27409014173352764,5.2429907844997965
PRESCIENT,pc30,Clone_4571,14.700970596854917,1.8459756923694461,4.308174527877149,3,4,27,27,Baso,2,0.1357723332643678,4,0.25609418945890317,7.061109485182975
PRESCIENT,pc30,Clone_4604,14.799225483406653,2.193514621808103,4.443339859870007,3,4,25,25,Monocyte,2,0.05356076429417436,4,0.044939384982890546,3.0536306497695627
PRESCIENT,pc30,Clone_4665,14.659371229035331,4.167041028868158,4.570428685710887,3,3,19,19,Neutrophil,3,0.14966562616430215,3,0.17695997318332657,9.240128549697486
PRESCIENT,pc30,Clone_4683,10.682481637121876,0.7978010391500704,4.990187996395607,3,1,36,36,Erythroid,3,0.08348765003611086,1,,
PRESCIENT,pc30,Clone_4774,13.47192017907004,0.019845684086193815,4.3118658363832685,3,12,10,10,Neutrophil,2,0.05335751573019172,12,3.799525885687359,11.968227690319242
PRESCIENT,pc30,Clone_478,15.951564309913294,3.4699911855721375,3.823029974174234,3,2,20,20,undiff,0,0.005217821387869499,2,0.030646718481618086,7.412988228499486
PRESCIENT,pc30,Clone_4948,14.094442752942134,0.3298088347431931,5.728344930724319,3,27,17,17,Monocyte,2,0.14859350629385978,27,3.57026365785626,15.907369625636797
PRESCIENT,pc30,Clone_4968,20.976206562003313,1.4121674408209781,6.622253932482202,3,8,30,30,Monocyte,2,0.10429341441030007,8,0.5435719615590234,4.13910423885042
PRESCIENT,pc30,Clone_4996,15.482411713050608,0.7112932191898157,4.789642347114896,3,14,10,10,Neutrophil,1,0.07107146688614559,14,7.954690681829848,12.909653109980116
PRESCIENT,pc30,Clone_5034,11.523747761917747,0.5798219445511079,4.3063388026658895,3,4,21,21,Baso,1,0.159610443251006,4,0.12845476877794174,6.51458597028454
PRESCIENT,pc30,Clone_5046,12.486842360431325,0.27114977584890226,4.603334603338649,3,2,25,25,Monocyte,2,0.036544332378646176,2,0.045417112350472855,3.935035469412358
PRESCIENT,pc30,Clone_5198,11.42364178390092,1.8287130444035884,5.101458784033956,3,5,15,15,Baso,2,0.07567549446073076,5,0.8724133041043036,8.464522614417485
PRESCIENT,pc30,Clone_5252,13.569918639670547,0.3839276933762098,4.315421040905348,3,9,21,21,undiff,0,0.014748342389116705,9,0.31226500236551347,7.85288886189962
PRESCIENT,pc30,Clone_5287,16.052077406767328,0.9846870226806662,4.553867203267647,3,3,19,19,Monocyte,1,0.04374899620840231,3,0.0590240697163808,2.86214589353189
PRESCIENT,pc30,Clone_5404,12.295708897438617,0.6189998243337854,4.108934000394275,3,23,33,33,Monocyte,2,0.05720455621213418,23,3.2381705817300763,14.366611171892627
PRESCIENT,pc30,Clone_5480,19.951872678372933,0.8652200874585498,7.196062460639418,3,10,16,16,Monocyte,3,0.12649564163123084,10,7.337588514932368,18.383384883823638
PRESCIENT,pc30,Clone_5483,11.532706556763001,1.6826934536056586,3.7343198069138617,3,7,31,31,Baso,2,0.09449253928666737,7,0.04005269263211243,3.614142967506261
PRESCIENT,pc30,Clone_5487,16.052022763688985,1.0353628500091012,5.245686705534162,3,11,10,10,Mast,1,0.04127145001699628,11,0.7283743790979443,9.897448906559015
PRESCIENT,pc30,Clone_5518,8.475253902349662,1.3505179156080396,2.951221933269135,3,4,17,17,undiff,0,0.014316176176095553,4,0.011291597163589453,2.3765065038163797
PRESCIENT,pc30,Clone_5523,8.043170422001507,2.316131281620925,2.7451252607291194,3,2,19,19,undiff,0,0.0050717912745230735,2,0.0014205264430334596,9.100217444356625
PRESCIENT,pc30,Clone_5526,16.197954320730243,1.5031816955081063,5.4102624902481535,3,3,17,17,Monocyte,1,0.031230358387934264,3,0.03602799911927636,5.257854544433243
