GENE NAMES,,,,,,,,,,,,,,,,,,,,,,,,
Pcmtd1,Rbm3,Taok3,Tmbim4,Mecomos,,,,,,Tsc22d1,Cln6,,,,,,,,,,,,,
Tpst1,Spc24,Dot1l,Zfp952,Rcan1,,,,,,Epb4.1l4b,Olfr930,,,,,,,,,,,,,
Prkd3,Ssrp1,Mrpl55,Tnfsf12,Hmgn3,,,,,,Cytip,Zkscan5,,,,,,,,,,,,,
Srr,Cbx3,Itgbl1,Adad1,Thbd,,,,,,Ecscr,Arpp19,,,,,,,,,,,,,
Med31,Mylk3,2310005E17Rik,Prnp,4930415F15Rik,,,,,,Araf,Cfdp1,,,,,,,,,,,,,
Tm9sf3,Cox7b,Zcwpw1,Trav21-dv12,Pogz,,,,,,St7,Stx12,,,,,,,,,,,,,
Mamdc2,Arl11,Tmem147,Ncoa7,Ndel1,,,,,,Traf3ip3,Bbs12,,,,,,,,,,,,,
Pomgnt2,Slbp,Med21,Ipo11,Dbhos,,,,,,Gstm1,Ifi44,,,,,,,,,,,,,
Pld1,Ndufb8,Fis1,Pkp4,Fchsd1,,,,,,Rock2,Clec1a,,,,,,,,,,,,,
Nrarp,2810408I11Rik,Add2,Tm4sf1,Nrap,,,,,,ENSMUSG00000041481,Dst,,,,,,,,,,,,,
Gm16702,Gse1,Nup93,Mt2,Frmd6,,,,,,Il16,Mettl4,,,,,,,,,,,,,
Rmdn1,Tomm40,Ptpn11,Slc6a6,Nsf,,,,,,Tspan14,Zmynd11,,,,,,,,,,,,,
Polb,Gm5616,Serf2,Nab1,Il1f9,,,,,,Impact,Acat1,,,,,,,,,,,,,
Grid1,Spag5,Itpripl1,Luzp1,Rbm4b,,,,,,Trim41,Ly6a,,,,,,,,,,,,,
Tmem52,Gtf3c6,Mmp19,Armcx6,Rps6ka2,,,,,,Arglu1,9130008F23Rik,,,,,,,,,,,,,
Fam210b,Zfp568,Gpr87,Tmem134,Cx3cr1,,,,,,Fam107b,Pkhd1l1,,,,,,,,,,,,,
Gbp5,Zfp518b,Ppat,Slc35e4,,,,,,,Slfn5,Cabc1,,,,,,,,,,,,,
Zfp395,Lsm4,Adam17,Cracr2b,,,,,,,Mcoln2,Vwa5a,,,,,,,,,,,,,
Mageh1,Gmnn,Gm15326,Igf1,,,,,,,Gm4951,2810432L12Rik,,,,,,,,,,,,,
C1ra,Tdg,Cenpm,Tox,,,,,,,Phyh,Bicd1,,,,,,,,,,,,,
Tmem109,Tceb2,Bin1,Robo4,,,,,,,Sepp1,Hdac9,,,,,,,,,,,,,
Cpt1a,Ptp4a3,Plaa,Sfrp1,,,,,,,Vamp4,Nt5c3,,,,,,,,,,,,,
Gm15688,Ccng2,Pyhin1,Uba52,,,,,,,Foxp1,Zc3h8,,,,,,,,,,,,,
Lysmd2,Acss1,Slf1,Hist3h2a,,,,,,,Dtx4,E430025E21Rik,,,,,,,,,,,,,
Cyb5a,Ncapd2,Tctn3,Trip6,,,,,,,Nipbl,Reep6,,,,,,,,,,,,,
Paqr7,Rpf2,Znrf2,Bmpr2,,,,,,,Il15,Fam114a2,,,,,,,,,,,,,
Pygm,Rpl27,Usp1,Camk2n1,,,,,,,Pgpep1,Adamts1,,,,,,,,,,,,,
Fbxo11,E2f4,Mns1,Siae,,,,,,,Ip6k1,Gimap6,,,,,,,,,,,,,
Glrx,Col15a1,Selplg,Dr1,,,,,,,ENSMUSG00000069540,Tgm2,,,,,,,,,,,,,
Fam120aos,Usp11,9230105E05Rik,Clstn1,,,,,,,Vipas39,Phlpp,,,,,,,,,,,,,
Ddx17,Rpn2,Fabp5,Atp6v1b2,,,,,,,Rab3il1,Gucy1a3,,,,,,,,,,,,,
Dennd2d,Npepps,Lax1,Tnks1bp1,,,,,,,Abhd14b,Il15ra,,,,,,,,,,,,,
mt-Atp8,Cdca7,Fcgr2b,Amacr,,,,,,,Klc4,Rbbp7,,,,,,,,,,,,,
Prdx4,Trim28,Eif3h,Lamp2,,,,,,,Igf1r,Myd116,,,,,,,,,,,,,
Smad5,Svbp,Gprin1,Grn,,,,,,,Pla2g15,Rhof,,,,,,,,,,,,,
Gm27002,Tshb,Bcas2,Olfr455,,,,,,,Marcks,Hmg20a,,,,,,,,,,,,,
Fcor,Bora,Spcs3,Rnf24,,,,,,,Prrg2,Rabepk,,,,,,,,,,,,,
Zmynd11,Acads,Cd44,Fundc2,,,,,,,Ginm1,Bcs1l,,,,,,,,,,,,,
Neat1,Thop1,Zfp568,Gm13889,,,,,,,Ppox,Mfhas1,,,,,,,,,,,,,
Dlg2,Pdhx,Fam46a,Il18bp,,,,,,,Elk4,1700019E19Rik,,,,,,,,,,,,,
Tas1r3,Orc2,Hyou1,Plcg2,,,,,,,Copz1,Zfp763,,,,,,,,,,,,,
Med28,Hyal3,Ndufs5,4931413I07Rik,,,,,,,Pan3,Seh1l,,,,,,,,,,,,,
Npr1,Ube2m,Thoc6,4933407I08Rik,,,,,,,Ifitm1,Def8,,,,,,,,,,,,,
Gata3,Wasf2,Ica1l,Pim2,,,,,,,ENSMUSG00000064339,Tox,,,,,,,,,,,,,
Gm16140,Tpte,Sf3b1,Tshz1,,,,,,,Gatsl2,Eif2c1,,,,,,,,,,,,,
Rnf24,Umps,Mthfd2,Dcun1d1,,,,,,,Pdzk1ip1,EG626854,,,,,,,,,,,,,
Rom1,Cntrl,Phf10,1110002L01Rik,,,,,,,Ndn,Ldhb,,,,,,,,,,,,,
Sec31a,Lrp1b,2810004N23Rik,Prss54,,,,,,,Irf7,Dpf2,,,,,,,,,,,,,
Nfia,Pkmyt1,Kif11,Pddc1,,,,,,,Pik3cd,2810047C21Rik1,,,,,,,,,,,,,
Gm20642,Arid1a,Ndufab1,Csnk1d,,,,,,,C530008M17Rik,Zfp551,,,,,,,,,,,,,
Ebi3,Gm12916,Ccl9,Gm20319,,,,,,,Ccnl2,Taf1b,,,,,,,,,,,,,
Vps41,Scrn3,Dek,Fscn1,,,,,,,Alkbh5,Gpr56,,,,,,,,,,,,,
Marcks,Dctn6,Rcl1,Klf6,,,,,,,Plin3,Gstm5,,,,,,,,,,,,,
Fnbp1,Kirrel2,Tpm4,Tcrg-C1,,,,,,,Ddx60,Pdlim1,,,,,,,,,,,,,
Wtip,Abcb10,Mapkap1,Nlgn2,,,,,,,Cyp2j9,Pja1,,,,,,,,,,,,,
Akap8,4930455G09Rik,Tubgcp4,Zfp2,,,,,,,Zbtb20,Tgtp,,,,,,,,,,,,,
Sh3gl1,Usf2,Mapt,Aldh6a1,,,,,,,Anxa1,Rcn2,,,,,,,,,,,,,
Faap20,Jph1,Pf4,Chchd7,,,,,,,Paqr7,Vwf,,,,,,,,,,,,,
Pitpnm1,Zbed4,Psmg3,Cytip,,,,,,,ENSMUSG00000097296,Eif5a2,,,,,,,,,,,,,
Anxa7,Ubn1,Lhx5,Ptk2,,,,,,,ENSMUSG00000092250,Ctsw,,,,,,,,,,,,,
Hmgcl,Ltb4r1,Paox,Ak1,,,,,,,Fyco1,Islr,,,,,,,,,,,,,
Scml4,Nfyb,Wdr83,Gnai2,,,,,,,Gfpt2,Nudt11,,,,,,,,,,,,,
Tmem150a,Litaf,Ank1,Tpbpa,,,,,,,Sp140,Rbms2,,,,,,,,,,,,,
Ncor2,Rbmxl1,Exosc5,Kcnk5,,,,,,,Notch2,Fzd6,,,,,,,,,,,,,
St3gal6,Clec12a,Orc2,Rfxap,,,,,,,Gimap5,Dtd1,,,,,,,,,,,,,
Xpo7,Zmym3,Fastkd3,Mkln1,,,,,,,Wtap,Ube2o,,,,,,,,,,,,,
Fjx1,Gm10827,Depdc1b,Cxxc5,,,,,,,Insig1,Pstk,,,,,,,,,,,,,
Tmub2,Prg4,Ube2s,Rpl7,,,,,,,Tbc1d20,BC030046,,,,,,,,,,,,,
Kcnk5,Atp5e,Ctcflos,Ighv6-5,,,,,,,Nfia,Tmem98,,,,,,,,,,,,,
Eef2kmt,Smc3,Cenpi,Ube2g1,,,,,,,Ctsf,Pdgfd,,,,,,,,,,,,,
Exosc4,Kdm4a,Wisp1,Irf2bpl,,,,,,,Hlf,Acat2,,,,,,,,,,,,,
Golga5,Psma6,Oip5,Cnot6l,,,,,,,Zeb1,Rshl2a,,,,,,,,,,,,,
Rpl24,Scin,Zfp277,Shroom4,,,,,,,Mllt3,Bivm,,,,,,,,,,,,,
Gm38404,Hnrnpul2,Cdc25a,Rpl24,,,,,,,Iqgap1,Obsl1,,,,,,,,,,,,,
Txndc15,Nop9,Anln,Olfr894,,,,,,,C1rl,Capsl,,,,,,,,,,,,,
Cd82,Cenpq,Sync,Smpd5,,,,,,,Mecom,Art4,,,,,,,,,,,,,
Plekhb2,Gnb2,Cox7c,Cyth4,,,,,,,Cbx6,Pik3c3,,,,,,,,,,,,,
Lmcd1,Inpp5b,Trp53,Slc9a8,,,,,,,Dennd1c,Rgnef,,,,,,,,,,,,,
Adck3,Gtf2ird1,Piezo1,Ube2l6,,,,,,,Sesn1,C630004H02Rik,,,,,,,,,,,,,
Zbtb4,Dbt,Ice2,Pcgf2,,,,,,,Mxd1,Nrap,,,,,,,,,,,,,
Gspt2,Rnf144a,Asf1a,Gm12374,,,,,,,Clip3,Fam164a,,,,,,,,,,,,,
Foxn3,Has2os,Slc25a21,Dnm3,,,,,,,Map3k5,ENSMUSG00000075240,,,,,,,,,,,,,
Mapk12,Stk11,St3gal5,Plscr2,,,,,,,Birc6,5033414D02Rik,,,,,,,,,,,,,
Pitpna,Fcrl1,Magohb,Gkn3,,,,,,,Eci2,Gstm4,,,,,,,,,,,,,
Akt1,Lsm6,Arhgap19,Cfl2,,,,,,,Crebrf,Dnajb4,,,,,,,,,,,,,
Csrp2,Eif4enif1,Ccne2,1500026H17Rik,,,,,,,Shisa5,4930579K19Rik,,,,,,,,,,,,,
Enpp4,Deb1,Cuta,Zmynd8,,,,,,,Tsc22d3,Zfp229,,,,,,,,,,,,,
Capns1,Tceb1,Ighe,Mansc1,,,,,,,Atp6v1b2,Efnb2,,,,,,,,,,,,,
4930407I10Rik,Ltc4s,Ammecr1,Fam212a,,,,,,,Cpq,Tmtc2,,,,,,,,,,,,,
Adgre5,Cks1brt,Ube2a,H2-T23,,,,,,,Kmt2d,Smyd3,,,,,,,,,,,,,
Trmt2b,Mslnl,Bik,Stk24,,,,,,,Abhd2,Olfr738,,,,,,,,,,,,,
Cyp2j6,4930516B21Rik,Dnajc9,Basp1,,,,,,,Fis1,Gpr64,,,,,,,,,,,,,
Gstt1,Tmem123,Sltm,Tie1,,,,,,,Nceh1,Slc3a2,,,,,,,,,,,,,
Cmtm4,Dhx57,Abcb10,Hoxa3,,,,,,,Pygm,Rhobtb1,,,,,,,,,,,,,
Actn3,Gpr65,Slbp,Rpl36,,,,,,,Tmem173,Aadacl1,,,,,,,,,,,,,
Clpb,Inpp5d,Gm4858,Tmem130,,,,,,,Tnip1,Zfp711,,,,,,,,,,,,,
Wdr89,Rps2,Egln3,Sema7a,,,,,,,H2-T23,AW146020,,,,,,,,,,,,,
S100a4,Nolc1,Psmb6,Rell2,,,,,,,D630039A03Rik,LOC100044195,,,,,,,,,,,,,
Slc25a4,Rad51,Ranbp1,Pabpc4l,,,,,,,4632427E13Rik,Cyr61,,,,,,,,,,,,,
Olfr1465,Xpc,Akap6,Scx,,,,,,,Srxn1,Stx6,,,,,,,,,,,,,
Tsc22d3,Cacng3,Ndufc2,1110008L16Rik,,,,,,,Tbxas1,Gltscr2,,,,,,,,,,,,,
Mrpl4,Ptpre,Paqr9,Twsg1,,,,,,,Slc39a1,Slc48a1,,,,,,,,,,,,,
Gm17677,Msrb1,Pate3,Mef2d,,,,,,,Npc2,Acss2,,,,,,,,,,,,,
Pde2a,Med8,Dazap2,Tmem64,,,,,,,Mtm1,Tbrg1,,,,,,,,,,,,,
Kazald1,Pif1,2010315B03Rik,Pigp,,,,,,,Zbtb4,Clip3,,,,,,,,,,,,,
Mrfap1,Gm32592,Cenpl,Cox7a2l,,,,,,,Baz2b,Tmem176a,,,,,,,,,,,,,
Cfl2,1110059G10Rik,Nhej1,Rdh10,,,,,,,Efna1,Zfp317,,,,,,,,,,,,,
Ppt2,Bag1,Smn1,2010106C02Rik,,,,,,,Tmem50a,Glul,,,,,,,,,,,,,
Rpl11,Lmo4,Gm16194,Col4a1,,,,,,,Tmem176a,Efr3a,,,,,,,,,,,,,
Hspbp1,Csk,Nat2,Aprt,,,,,,,Gata3,Ngfrap1,,,,,,,,,,,,,
Hbegf,Psmd8,Fer1l4,Clec14a,,,,,,,Btg1,Eid1,,,,,,,,,,,,,
Gab1,Gm13814,Hnrnpl,Aip,,,,,,,Hbp1,Zfp512,,,,,,,,,,,,,
Rorc,Cnst,Rfc5,Snx17,,,,,,,Rac2,Por,,,,,,,,,,,,,
Sema7a,Asf1a,Sim1,Epb41l4aos,,,,,,,Jam2,Cab39l,,,,,,,,,,,,,
Cx3cl1,Ypel1,Dcp2,Rhbdd2,,,,,,,Ago4,3110001K24Rik,,,,,,,,,,,,,
Bhlhe41,Trak1,Commd5,Cd9,,,,,,,Irf2,Maoa,,,,,,,,,,,,,
Olfr920,Psmd7,Syk,Dtx3l,,,,,,,Rabep2,Psmd12,,,,,,,,,,,,,
Tecpr1,Csf2rb,Gm16208,Golga5,,,,,,,Lpp,Rarb,,,,,,,,,,,,,
Sdc4,Timm17b,Atp5k,Ndn,,,,,,,Eps8l2,Anxa5,,,,,,,,,,,,,
Olfr1086,Wfdc17,Ccna2,Fam110c,,,,,,,Tgm2,Paip2,,,,,,,,,,,,,
Acot1,Cox10,Cfdp1,Gdf3,,,,,,,Kmt2a,Anapc4,,,,,,,,,,,,,
Slc9a8,Aatk,Rangap1,Aldoc,,,,,,,Scaper,Mina,,,,,,,,,,,,,
Plk2,Timm13,Pcdh11x,Ecscr,,,,,,,Ldhb,Ccnd1,,,,,,,,,,,,,
Pdlim1,Sms,Dhrs13,6330562C20Rik,,,,,,,Dcaf11,Dennd2d,,,,,,,,,,,,,
Ift43,Map3k6,Scin,9330175E14Rik,,,,,,,Irf1,Ccdc60,,,,,,,,,,,,,
A530010F05Rik,Cwc25,Ube2m,Rin2,,,,,,,Csad,Etfdh,,,,,,,,,,,,,
Micall1,Ptpn23,Rasgef1a,5330439B14Rik,,,,,,,Ppp1r16b,BC031353,,,,,,,,,,,,,
Pik3cd,Tmem125,Wdr18,Igf1r,,,,,,,Dus2,Zfp462,,,,,,,,,,,,,
Nr4a2,Mrpl13,Rnf5,Stx7,,,,,,,AW112010,Rbm22,,,,,,,,,,,,,
Rbbp9,Cnot6,Irf2bp2,Pear1,,,,,,,Gba,Hacl1,,,,,,,,,,,,,
Kmt2a,Msh3,Il17ra,Pxn,,,,,,,Prr13,Ripk2,,,,,,,,,,,,,
Cdc23,Hjurp,Tmem92,Adam1b,,,,,,,Use1,Gcnt1,,,,,,,,,,,,,
Rarb,Serf2,Pcmt1,Ttc14,,,,,,,Taf7,Dnajc18,,,,,,,,,,,,,
Olfr510,Rnf182,Selo,Cd302,,,,,,,Ephx1,Mtrf1,,,,,,,,,,,,,
Agt,Atp13a1,Uhrf1bp1l,Fam45a,,,,,,,Ftl1,ENSMUSG00000072769,,,,,,,,,,,,,
Tgfbi,Adm2,Lrrc16a,Ikzf4,,,,,,,9530082P21Rik,Cxx1c,,,,,,,,,,,,,
Pggt1b,Cep83,Wdr74,Zfand3,,,,,,,Acot2,Hsbp1,,,,,,,,,,,,,
Shank3,Psca,Polr2f,H3f3b,,,,,,,Porcn,Zfp184,,,,,,,,,,,,,
1700061E17Rik,Fes,Nsmce4a,Gm3106,,,,,,,Erg,Rnf4,,,,,,,,,,,,,
Arl3,Scrib,Uck2,Rmnd5b,,,,,,,Actb,Grik5,,,,,,,,,,,,,
Pigp,Polr1e,Dpysl4,Trappc9,,,,,,,E130102H24Rik,Pim2,,,,,,,,,,,,,
Kdr,Rmi2,Psmd13,2410006H16Rik,,,,,,,Lyrm5,ENSMUSG00000053218,,,,,,,,,,,,,
Slc6a20a,Fcer1g,Ccnf,Ptprcap,,,,,,,Pard3b,Mylk,,,,,,,,,,,,,
Dirc2,Fus,Cotl1,Ier2,,,,,,,Otub1,Gm447,,,,,,,,,,,,,
Xk,Scap,Shc4,A530032D15Rik,,,,,,,Tcp11l2,Impact,,,,,,,,,,,,,
Stat3,Gpbp1l1,Dbr1,Clstn3,,,,,,,Pnpla7,Reps2,,,,,,,,,,,,,
Gatsl2,Map1a,Cplx3,Psme1,,,,,,,Amz2,Serpinb6a,,,,,,,,,,,,,
Ppp1r9a,Psma2,Olfr608,Elf4,,,,,,,Saraf,Tcea2,,,,,,,,,,,,,
Adgrl4,Aldh9a1,Cpsf2,Gm9493,,,,,,,Arhgdib,Ell2,,,,,,,,,,,,,
BC089597,Cwc15,Ska1,Rnf185,,,,,,,Fbxo44,Itih5,,,,,,,,,,,,,
Eya2,Pola2,Cox5b,Insr,,,,,,,Pnp,Ptk2,,,,,,,,,,,,,
Map1lc3b,Lyve1,Atp5g1,Clip3,,,,,,,Vdr,Ccdc91,,,,,,,,,,,,,
Cog6,Mfsd9,Spta1,Gm16618,,,,,,,Frmd4b,Lphn2,,,,,,,,,,,,,
Dnajc3,Hdac2,Gemin6,Fpgt,,,,,,,Ppm1h,Sord,,,,,,,,,,,,,
Plekhm1,Nmral1,Ndufb4,Rbpms2,,,,,,,Myof,Wdr45,,,,,,,,,,,,,
Impact,Pcdhgb2,Zbtb45,Maff,,,,,,,Ccrl2,Gfpt2,,,,,,,,,,,,,
Zbtb14,Hspa1b,Cox4i1,Rgs18,,,,,,,Mfng,2610018G03Rik,,,,,,,,,,,,,
Aldoa,Baz1b,Polr3c,Vamp5,,,,,,,Dph5,Cat,,,,,,,,,,,,,
Pafah1b1,Uqcrq,Dnajb6,Rpl8,,,,,,,Crebl2,Isoc1,,,,,,,,,,,,,
Gucy1a3,Ass1,Pdf,Ifit1,,,,,,,Pak1,Atp8a1,,,,,,,,,,,,,
Gm26624,Ggt7,Tcof1,Klhdc1,,,,,,,Nudt12,2810002D19Rik,,,,,,,,,,,,,
Pim1,Tuba8,AI427809,Pdgfb,,,,,,,Tlr4,Pls3,,,,,,,,,,,,,
Gramd1c,Pirb,Gm128,Kcnb2,,,,,,,Nadk2,Plekha8,,,,,,,,,,,,,
Jsrp1,Cgnl1,Trnp1,Nfix,,,,,,,Tnfaip8,BC016495,,,,,,,,,,,,,
Gm16014,Gapt,Sclt1,Znrd1as,,,,,,,Pecam1,Scrn1,,,,,,,,,,,,,
Spry1,Il33,Ltv1,Clpb,,,,,,,Tox,Morf4l2,,,,,,,,,,,,,
Plin3,Slit3,Aspm,Smad4,,,,,,,Glul,Nelf,,,,,,,,,,,,,
Lcn5,Btnl9,Cenpn,Lcp1,,,,,,,Sash3,Hspa12b,,,,,,,,,,,,,
Cd164l2,1700052I22Rik,Ttc13,1700037C18Rik,,,,,,,Fam129a,Invs,,,,,,,,,,,,,
Atp8a1,Hnrnpu,Fam111a,Fut10,,,,,,,Tmsb15l,Galnt5,,,,,,,,,,,,,
Mthfsd,Fbll1,Rrs1,Ccndbp1,,,,,,,Dusp2,Serpinf1,,,,,,,,,,,,,
Malat1,Flot1,Ahsa2,Vasp,,,,,,,Enpp5,Btg3,,,,,,,,,,,,,
Prkce,Plppr3,Serp1,Itm2c,,,,,,,Gpr171,Pla2g4a,,,,,,,,,,,,,
Exoc3,Gm13151,Steap3,Terf2,,,,,,,Slc50a1,Meis1,,,,,,,,,,,,,
Ddx20,Map4k1,Slc26a9,Adtrp,,,,,,,Foxo3,Osbpl1a,,,,,,,,,,,,,
Rab7,Plcz1,Nek10,Pianp,,,,,,,Smim24,Bco2,,,,,,,,,,,,,
Gm43698,Fxn,Lyst,Lpar6,,,,,,,Cdkn1b,Hdac1,,,,,,,,,,,,,
Rmnd5b,Plekhf1,Prom1,Pef1,,,,,,,Tmem176b,Morn4,,,,,,,,,,,,,
Dzip3,Mthfd1,Npc2,Armc12,,,,,,,Uba7,Mid2,,,,,,,,,,,,,
Itgae,Cox4i1,Mrps14,Nkx2-3,,,,,,,Obscn,Oas1c,,,,,,,,,,,,,
Gm3411,9330151L19Rik,Tmsb10,Rps19,,,,,,,Ccndbp1,Tceal3,,,,,,,,,,,,,
Rhoc,Cnp,Ccdc96,Eya1,,,,,,,Por,Nat5,,,,,,,,,,,,,
A930005H10Rik,Mif4gd,Sval1,Aph1b,,,,,,,Anxa5,Pgm2,,,,,,,,,,,,,
Il21r,Sec61b,Atad5,Ctsf,,,,,,,Selenbp1,Cyp2j9,,,,,,,,,,,,,
Zfp456,Cox5b,Wsb1,1110012L19Rik,,,,,,,Tnfrsf1a,Map4k3,,,,,,,,,,,,,
Gm42709,Il1r1,Pop1,Crebl2,,,,,,,Fxyd5,Dusp16,,,,,,,,,,,,,
Dhrs11,Jakmip1,Sf1,Pea15a,,,,,,,Ifi44,Wdr47,,,,,,,,,,,,,
Sdhaf2,Farsa,Taldo1,Rgmb,,,,,,,Fcgrt,Ttll7,,,,,,,,,,,,,
Rybp,Ncaph,Acsl5,Exd2,,,,,,,AA986860,Aig1,,,,,,,,,,,,,
Elmo1,Cox7a2,Gtpbp10,Gbp5,,,,,,,9130008F23Rik,Pbx1,,,,,,,,,,,,,
Fkbp7,Bik,Pa2g4,Limd2,,,,,,,Mxra8,4933431E20Rik,,,,,,,,,,,,,
Numa1,Pgd,Sms,Cited2,,,,,,,Map1lc3b,Mcoln2,,,,,,,,,,,,,
Tomm34,Ndufs6,2310061I04Rik,Irf2,,,,,,,Txnip,OTTMUSG00000003456,,,,,,,,,,,,,
Fcgrt,Sel1l2,Grm1,BC031181,,,,,,,Runx1t1,As3mt,,,,,,,,,,,,,
Dusp1,Pole2,Clec10a,Plxna1,,,,,,,Mdh1,Prpf8,,,,,,,,,,,,,
Sgcg,Emb,Vrk1,Cx3cl1,,,,,,,Prkaa2,Enkur,,,,,,,,,,,,,
Wfdc1,Hcst,Cpox,Zbtb20,,,,,,,Renbp,C330018D20Rik,,,,,,,,,,,,,
Rps10,Ccdc62,Gm27153,Ctdsp2,,,,,,,Eef2,Arhgef12,,,,,,,,,,,,,
Pnpla8,Pspc1,Endod1,Hdac11,,,,,,,Dph7,Hdac8,,,,,,,,,,,,,
Capg,Alpk3,Dock8,Reep3,,,,,,,Tspan31,1300010F03Rik,,,,,,,,,,,,,
Tapbpl,Cmip,Nobox,Smcr8,,,,,,,LOC171588,Rbak,,,,,,,,,,,,,
Pttg1ip,Lat,Gm16286,Fam84b,,,,,,,Aldoa,Wfdc2,,,,,,,,,,,,,
Lrrn4,F630028O10Rik,Mrps5,Hspa12b,,,,,,,Gpr56,Sesn1,,,,,,,,,,,,,
Atp6v1d,Adam17,Xylt1,Rpl13-ps3,,,,,,,Mill2,Srebf2,,,,,,,,,,,,,
Pdgfra,Slc38a5,Ube2c,Pld1,,,,,,,Sqstm1,Akr1c13,,,,,,,,,,,,,
Terf2ip,Nup107,H2-Ob,Rtp4,,,,,,,B2m,Fgfbp3,,,,,,,,,,,,,
Apol9b,Gata5,Sod2,Cdkn1b,,,,,,,Tmem167b,Sgms1,,,,,,,,,,,,,
Cpq,Gm5591,Bag1,Glis2,,,,,,,Prom2,Gja1,,,,,,,,,,,,,
Prr5l,Rad51c,Ctsa,B4galt4,,,,,,,Spry2,Zmym6,,,,,,,,,,,,,
1700034G24Rik,Stmn4,Sox2ot,Prl2a1,,,,,,,Tctex1d2,Kdelc1,,,,,,,,,,,,,
Zfp36l2,Mcpt8,Hjurp,Map3k9,,,,,,,Tcn2,Tcf12,,,,,,,,,,,,,
Nefh,Zfp523,Lrp8os3,Wbp2,,,,,,,Cyb5a,Etnk1,,,,,,,,,,,,,
Gm28040,1700057H21Rik,Gm16272,Vpreb2,,,,,,,Ica1l,Ppa1,,,,,,,,,,,,,
Atn1,Gm17705,Slc16a6,Ypel3,,,,,,,Eef1a1,Hoxa5,,,,,,,,,,,,,
Tcrg-C4,Gm1604a,Atxn7l1,Igf2r,,,,,,,Lpin1,Cebpz,,,,,,,,,,,,,
Vegfc,Ppp2r4,Atp6v0c,Insig1,,,,,,,Nr1d1,Ttc21b,,,,,,,,,,,,,
Asap3,Ube2e3,Rbx1,Invs,,,,,,,Pla2g16,Cul1,,,,,,,,,,,,,
Frs3,Hspe1,Zfp605,Rorc,,,,,,,Hsd17b10,BC066107,,,,,,,,,,,,,
Cyth4,Gm17750,Srpk1,Atp11a,,,,,,,Hgfac,Galm,,,,,,,,,,,,,
Padi4,4930453N24Rik,Armcx4,Cd2ap,,,,,,,Art4,Caprin2,,,,,,,,,,,,,
Fam181b,Ikzf2,Utp14a,Dlg2,,,,,,,Rps3a1,Trove2,,,,,,,,,,,,,
Dtx3l,Wdr31,2700038G22Rik,Maged2,,,,,,,ENSMUSG00000089726,Car8,,,,,,,,,,,,,
Morc3,Oog2,Rheb,Rbm18,,,,,,,Gatad1,ENSMUSG00000074066,,,,,,,,,,,,,
Dlgap4,Mbd3,Cxcl1,Tmtc2,,,,,,,Txndc17,Afap1l1,,,,,,,,,,,,,
Zfp449,Nmnat2,Noa1,1500015O10Rik,,,,,,,Ubl7,Rab11a,,,,,,,,,,,,,
Glis2,Aunip,Fbxo5,Calcrl,,,,,,,Rpl7,Rbp1,,,,,,,,,,,,,
Rcn3,Xrcc1,Add3,Eva1b,,,,,,,Gstm5,Mds1,,,,,,,,,,,,,
Vmn1r31,Ercc6l,Sumo3,Fnbp1,,,,,,,Osgin1,Slc25a20,,,,,,,,,,,,,
B930041F14Rik,Psmb5,Lyar,Tmem37,,,,,,,Pcbd1,Ube2cbp,,,,,,,,,,,,,
Nlgn2,Baz1a,Gm13814,Diaph1,,,,,,,Prune2,Tm9sf4,,,,,,,,,,,,,
Vps37d,Lpcat2,Nubp1,Mtmr10,,,,,,,Npepps,Abcc3,,,,,,,,,,,,,
Ifitm7,Cdca2,Plekhf1,Zfp111,,,,,,,Gprasp2,Zfp11,,,,,,,,,,,,,
Sec14l2,Zranb3,Ttc17,Upp2,,,,,,,Rbbp9,Gbp5,,,,,,,,,,,,,
Fastk,Pmaip1,Ccdc178,Jade3,,,,,,,Osbpl1a,Cdcp1,,,,,,,,,,,,,
Otub2,Actl6a,Ube2k,Mbd6,,,,,,,Icam1,4930430F08Rik,,,,,,,,,,,,,
Zfand6,Mical1,Sf3a3,Arhgef3,,,,,,,Tmem141,Sepw1,,,,,,,,,,,,,
Trove2,Arhgef18,Mtus1,Gm13346,,,,,,,Cln3,Kit,,,,,,,,,,,,,
Afap1l1,Mxd4,Psmd10,Nrxn1,,,,,,,Cyp2j6,Elmo3,,,,,,,,,,,,,
Ttc14,Bmp10,Sec11c,Chil5,,,,,,,Maged1,Vmn2r34,,,,,,,,,,,,,
Tmod3,Fhl5,Gm16170,Adgrg6,,,,,,,Phpt1,Suclg2,,,,,,,,,,,,,
Rnf26,Ccdc68,Slc16a11,Ptprm,,,,,,,ENSMUSG00000086179,1110017F19Rik,,,,,,,,,,,,,
Nmt2,Ncapd3,Psma7,Nr4a2,,,,,,,Pglyrp2,Acvr1,,,,,,,,,,,,,
Acp6,Wdr83,Ankrd10,9530082P21Rik,,,,,,,Acaa2,Tmem59,,,,,,,,,,,,,
Trim34a,Hspa12a,Fcho1,Ehd4,,,,,,,Pml,Txndc14,,,,,,,,,,,,,
Wfikkn2,Gm29507,Polr2j,Slc37a1,,,,,,,Abhd14a,Tom1l2,,,,,,,,,,,,,
Chpf2,Gssos1,Cox17,Akt1,,,,,,,Tceal1,Rnf208,,,,,,,,,,,,,
Tmem120b,Rpl28,Klhl34,Bicd1,,,,,,,Tpp1,Pak1,,,,,,,,,,,,,
